seed,school_common_name,site,year,id,school_full_name,team,city,state,type,conference,distance,address,lng,lat,geometry
4.0,La Salle,"Hartford, CT",1990.0,1990476,La Salle University,Explorers,Philadelphia,Pennsylvania,Private/Catholic,Atlantic 10 Conference,175.45031556,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
4.0,Arkansas,"Austin, TX",1990.0,1990477,University of Arkansas,Razorbacks,Fayetteville,Arkansas,State,Southeastern Conference,450.27649515,"Austin, TX",-97.7436995,30.2711286,POINT (-97.74369950000001 30.2711286)
4.0,Georgia Tech,"Knoxville, TN",1990.0,1990478,Georgia Institute of Technology,Yellow Jackets,Atlanta,Georgia,State,Atlantic Coast Conference,153.33572167,"Knoxville, TN",-83.92102609999999,35.960394799999996,POINT (-83.92102609999999 35.9603948)
4.0,Louisville,"Salt Lake City, UT",1990.0,1990479,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,1399.09758473,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
1.0,Georgetown,"Providence, RI",1989.0,1989480,Georgetown University,Hoyas,Washington,District of Columbia,Private/Catholic,Big East Conference,359.59982512000005,"Providence, RI",-71.4128343,41.8239891,POINT (-71.4128343 41.8239891)
1.0,Illinois,"Indianapolis, IN",1989.0,1989481,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,111.89648968,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
1.0,Oklahoma,"Nashville, TN",1989.0,1989482,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,602.3197651400001,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
1.0,Arizona,"Boise, ID",1989.0,1989483,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,836.29080148,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
2.0,Duke,"Greensboro, NC",1989.0,1989484,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,47.628087150000006,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
2.0,Syracuse,"Dallas, TX",1989.0,1989485,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,1325.46512123,"Dallas, TX",-96.7968559,32.7762719,POINT (-96.7968559 32.7762719)
2.0,North Carolina,"Atlanta, GA",1989.0,1989486,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,337.57222317,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
2.0,Indiana,"Tucson, AZ",1989.0,1989487,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,1448.63328085,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
3.0,Stanford,"Greensboro, NC",1989.0,1989488,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,2327.9664515,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
3.0,Missouri,"Dallas, TX",1989.0,1989489,University of Missouri,Tigers,Columbia,Missouri,State,Southeastern Conference,493.53013046,"Dallas, TX",-96.7968559,32.7762719,POINT (-96.7968559 32.7762719)
3.0,Michigan,"Atlanta, GA",1989.0,1989490,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,591.56383313,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
3.0,Seton Hall,"Tucson, AZ",1989.0,1989491,Seton Hall University,Pirates,South Orange,New Jersey,Private/Catholic,Big East Conference,2106.6030327500002,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
4.0,Iowa,"Providence, RI",1989.0,1989492,University of Iowa,Hawkeyes,Iowa City,Iowa,State,Big Ten Conference,1036.96256593,"Providence, RI",-71.4128343,41.8239891,POINT (-71.4128343 41.8239891)
4.0,Louisville,"Indianapolis, IN",1989.0,1989493,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,109.34265487,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
4.0,Florida State,"Nashville, TN",1989.0,1989494,Florida State University,Seminoles,Tallahassee,Florida,State,Atlantic Coast Conference,420.24563472000006,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
4.0,UNLV,"Boise, ID",1989.0,1989495,"University of Nevada, Las Vegas",Rebels,Paradise,Nevada,State,Mountain West Conference,521.87086177,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
1.0,Temple,"Hartford, CT",1988.0,1988496,Temple University,Owls,Philadelphia,Pennsylvania,State-related,American Athletic Conference,178.24027135000003,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
1.0,Purdue,"South Bend, IN",1988.0,1988497,Purdue University,Boilermakers,West Lafayette,Indiana,State,Big Ten Conference,93.32371049,"South Bend, IN",-86.2500066,41.68338129999999,POINT (-86.25000660000001 41.68338129999999)
1.0,Oklahoma,"Atlanta, GA",1988.0,1988498,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,749.77731715,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
1.0,Arizona,"Los Angeles, CA",1988.0,1988499,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,438.74384939000004,"Los Angeles, CA",-118.2427666,34.0536909,POINT (-118.2427666 34.0536909)
2.0,Duke,"Chapel Hill, NC",1988.0,1988500,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,8.661911739999999,"Chapel Hill, NC",-79.05578,35.9131542,POINT (-79.05578 35.9131542)
2.0,Pittsburgh,"Lincoln, NE",1988.0,1988501,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,877.1459447300001,"Lincoln, NE",-96.70777509999999,40.8088861,POINT (-96.70777509999999 40.8088861)
2.0,Kentucky,"Cincinnati, OH",1988.0,1988502,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,74.23519337,"Cincinnati, OH",-84.5124602,39.1014537,POINT (-84.51246020000001 39.1014537)
2.0,North Carolina,"Salt Lake City, UT",1988.0,1988503,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,1800.26091604,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
3.0,Syracuse,"Chapel Hill, NC",1988.0,1988504,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,516.29095019,"Chapel Hill, NC",-79.05578,35.9131542,POINT (-79.05578 35.9131542)
3.0,NC State,"Lincoln, NE",1988.0,1988505,North Carolina State University,Wolfpack,Raleigh,North Carolina,State,Atlantic Coast Conference,1035.72603764,"Lincoln, NE",-96.70777509999999,40.8088861,POINT (-96.70777509999999 40.8088861)
3.0,Illinois,"Cincinnati, OH",1988.0,1988506,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,209.41445442,"Cincinnati, OH",-84.5124602,39.1014537,POINT (-84.51246020000001 39.1014537)
3.0,Michigan,"Salt Lake City, UT",1988.0,1988507,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,1454.66679326,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
4.0,Indiana,"Hartford, CT",1988.0,1988508,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,747.42232106,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
4.0,Kansas State,"South Bend, IN",1988.0,1988509,Kansas State University,Wildcats,Manhattan,Kansas,State,Big 12 Conference,569.43681182,"South Bend, IN",-86.2500066,41.68338129999999,POINT (-86.25000660000001 41.68338129999999)
4.0,BYU,"Atlanta, GA",1988.0,1988510,Brigham Young University,Cougars,Provo,Utah,Private/Latter-Day Saints,West Coast Conference,1562.78534726,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
4.0,UNLV,"Los Angeles, CA",1988.0,1988511,"University of Nevada, Las Vegas",Rebels,Paradise,Nevada,State,Mountain West Conference,225.52660445,"Los Angeles, CA",-118.2427666,34.0536909,POINT (-118.2427666 34.0536909)
1.0,North Carolina,"Charlotte, NC",1987.0,1987512,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,111.24405013,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
1.0,Indiana,"Indianapolis, IN",1987.0,1987513,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,45.03697008,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
1.0,Georgetown,"Atlanta, GA",1987.0,1987514,Georgetown University,Hoyas,Washington,District of Columbia,Private/Catholic,Big East Conference,540.8786006600001,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
1.0,UNLV,"Salt Lake City, UT",1987.0,1987515,"University of Nevada, Las Vegas",Rebels,Paradise,Nevada,State,Mountain West Conference,366.49082950999997,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
2.0,Syracuse,"Syracuse, NY",1987.0,1987516,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,0.98176618,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
2.0,Temple,"Rosemont, IL",1987.0,1987517,Temple University,Owls,Philadelphia,Pennsylvania,State-related,American Athletic Conference,677.12040612,"Rosemont, IL",-87.87567370000001,41.994133399999996,POINT (-87.87567370000001 41.9941334)
2.0,Alabama,"Birmingham, AL",1987.0,1987518,University of Alabama,Crimson Tide,Tuscaloosa,Alabama,State,Southeastern Conference,47.58459118,"Birmingham, AL",-86.80243259999999,33.5206824,POINT (-86.80243259999999 33.5206824)
2.0,Iowa,"Tucson, AZ",1987.0,1987519,University of Iowa,Hawkeyes,Iowa City,Iowa,State,Big Ten Conference,1250.00582699,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
3.0,Purdue,"Syracuse, NY",1987.0,1987520,Purdue University,Boilermakers,West Lafayette,Indiana,State,Big Ten Conference,583.7531996600001,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
3.0,DePaul,"Rosemont, IL",1987.0,1987521,DePaul University,Blue Demons,Chicago,Illinois,Private/Catholic,Big East Conference,12.340428059999999,"Rosemont, IL",-87.87567370000001,41.994133399999996,POINT (-87.87567370000001 41.9941334)
3.0,Illinois,"Birmingham, AL",1987.0,1987522,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,461.77185865,"Birmingham, AL",-86.80243259999999,33.5206824,POINT (-86.80243259999999 33.5206824)
3.0,Pittsburgh,"Tucson, AZ",1987.0,1987523,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,1806.35035184,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
4.0,TCU,"Charlotte, NC",1987.0,1987524,Texas Christian University,Horned Frogs,Fort Worth,Texas,Private/Disciples of Christ,Big 12 Conference,961.21122732,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
4.0,Missouri,"Indianapolis, IN",1987.0,1987525,University of Missouri,Tigers,Columbia,Missouri,State,Southeastern Conference,334.62071091999996,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
4.0,Clemson,"Atlanta, GA",1987.0,1987526,Clemson University,Tigers,Clemson,South Carolina,State,Atlantic Coast Conference,109.12517502,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
4.0,UCLA,"Salt Lake City, UT",1987.0,1987527,"University of California, Los Angeles",Bruins,Los Angeles,California,State,Pac-12 Conference,585.41226023,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
1.0,Duke,"Greensboro, NC",1986.0,1986528,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,47.628087150000006,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
1.0,Kansas,"Dayton, OH",1986.0,1986529,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,592.8500711,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
1.0,Kentucky,"Charlotte, NC",1986.0,1986530,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,280.39987745999997,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
1.0,St. John's,"Long Beach, California",1986.0,1986531,St. John's University,Red Storm,Jamaica,New York,Private/Catholic,Big East Conference,2451.64413534,"Long Beach, California",-118.1916048,33.7690164,POINT (-118.1916048 33.7690164)
2.0,Syracuse,"Syracuse, NY",1986.0,1986532,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,0.98176618,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
2.0,Michigan,"Minneapolis, MN",1986.0,1986533,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,512.12776449,"Minneapolis, MN",-93.2654692,44.9772995,POINT (-93.2654692 44.9772995)
2.0,Georgia Tech,"Baton Rouge, LA",1986.0,1986534,Georgia Institute of Technology,Yellow Jackets,Atlanta,Georgia,State,Atlantic Coast Conference,458.9446206,"Baton Rouge, LA",-91.18738,30.445959600000002,POINT (-91.18738 30.4459596)
2.0,Louisville,"Ogden, UT",1986.0,1986535,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,1403.2297018800002,"Ogden, UT",-111.9738429,41.2230048,POINT (-111.9738429 41.2230048)
3.0,Indiana,"Syracuse, NY",1986.0,1986536,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,601.7729586600001,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
3.0,Notre Dame,"Minneapolis, MN",1986.0,1986537,University of Notre Dame,Fighting Irish,South Bend,Indiana,Private/Catholic,Atlantic Coast Conference,419.08367095000006,"Minneapolis, MN",-93.2654692,44.9772995,POINT (-93.2654692 44.9772995)
3.0,Memphis,"Baton Rouge, LA",1986.0,1986538,University of Memphis,Tigers,Memphis,Tennessee,State,American Athletic Conference,330.92976718000006,"Baton Rouge, LA",-91.18738,30.445959600000002,POINT (-91.18738 30.4459596)
3.0,North Carolina,"Ogden, UT",1986.0,1986539,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,1805.0579001600001,"Ogden, UT",-111.9738429,41.2230048,POINT (-111.9738429 41.2230048)
4.0,Oklahoma,"Greensboro, NC",1986.0,1986540,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,991.8448176200001,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
4.0,Georgetown,"Dayton, OH",1986.0,1986541,Georgetown University,Hoyas,Washington,District of Columbia,Private/Catholic,Big East Conference,384.74049577999995,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
4.0,Illinois,"Charlotte, NC",1986.0,1986542,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,525.61151519,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
4.0,UNLV,"Long Beach, California",1986.0,1986543,"University of Nevada, Las Vegas",Rebels,Paradise,Nevada,State,Mountain West Conference,236.48758888999998,"Long Beach, California",-118.1916048,33.7690164,POINT (-118.1916048 33.7690164)
1.0,Georgetown,"Hartford, CT",1985.0,1985544,Georgetown University,Hoyas,Washington,District of Columbia,Private/Catholic,Big East Conference,303.62672544,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
1.0,Oklahoma,"Tulsa, OK",1985.0,1985545,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,105.09869094,"Tulsa, OK",-95.9929113,36.1556805,POINT (-95.9929113 36.1556805)
1.0,Michigan,"Dayton, OH",1985.0,1985546,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,176.96024709000002,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
1.0,St. John's,"Salt Lake City, UT",1985.0,1985547,St. John's University,Red Storm,Jamaica,New York,Private/Catholic,Big East Conference,1968.01244491,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
2.0,Georgia Tech,"Atlanta, GA",1985.0,1985548,Georgia Institute of Technology,Yellow Jackets,Atlanta,Georgia,State,Atlantic Coast Conference,1.9262501,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
2.0,Memphis,"Houston, TX",1985.0,1985549,University of Memphis,Tigers,Memphis,Tennessee,State,American Athletic Conference,487.07408577,"Houston, TX",-95.36769740000001,29.7589382,POINT (-95.36769740000001 29.7589382)
2.0,North Carolina,"South Bend, IN",1985.0,1985550,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,556.21403694,"South Bend, IN",-86.2500066,41.68338129999999,POINT (-86.25000660000001 41.68338129999999)
2.0,VCU,"Albuquerque, NM",1985.0,1985551,Virginia Commonwealth University,Rams,Richmond,Virginia,State,Atlantic 10 Conference,1627.8553183800002,"Albuquerque, NM",-106.6509851,35.0841034,POINT (-106.6509851 35.0841034)
3.0,Illinois,"Atlanta, GA",1985.0,1985552,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,487.50904547000005,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
3.0,Duke,"Houston, TX",1985.0,1985553,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,1044.1518284,"Houston, TX",-95.36769740000001,29.7589382,POINT (-95.36769740000001 29.7589382)
3.0,Kansas,"South Bend, IN",1985.0,1985554,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,509.70441759,"South Bend, IN",-86.2500066,41.68338129999999,POINT (-86.25000660000001 41.68338129999999)
3.0,NC State,"Albuquerque, NM",1985.0,1985555,North Carolina State University,Wolfpack,Raleigh,North Carolina,State,Atlantic Coast Conference,1570.46549282,"Albuquerque, NM",-106.6509851,35.0841034,POINT (-106.6509851 35.0841034)
4.0,Loyola–Chicago,"Hartford, CT",1985.0,1985556,Loyola University Chicago,Ramblers,Chicago,Illinois,Private/Catholic,Missouri Valley Conference,769.9159512599999,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
4.0,Ohio State,"Tulsa, OK",1985.0,1985557,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,752.6977608499999,"Tulsa, OK",-95.9929113,36.1556805,POINT (-95.9929113 36.1556805)
4.0,LSU,"Dayton, OH",1985.0,1985558,Louisiana State University,Tigers,Baton Rouge,Louisiana,State,Southeastern Conference,757.0349304299999,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
4.0,UNLV,"Salt Lake City, UT",1985.0,1985559,"University of Nevada, Las Vegas",Rebels,Paradise,Nevada,State,Mountain West Conference,366.49082950999997,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
